Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
12/22/2021,Ages_75+_yrs,22352794,9.3,9.3,19425331,95,84.8,9.4,9.4,61.6,17.3,9.6,7.9,11971557,970762
12/22/2021,Race_eth_unknown,62375243,34.9,25.8,46895621,,,29.3,22.7,16.4,12.4,29.5,11.8,7597679,1295879
12/22/2021,Sex_unknown,2177445,0.9,0.9,1502458,,,0.7,0.7,8.7,0.2,0.7,0.2,129745,25596
12/22/2021,Ages_5-11_yrs,6715425,2.8,2.8,4199518,23.4,14.6,2,2,0,0,0,0,0,0
12/22/2021,Sex_Male,114140713,47.7,47.3,97635279,69.8,59.7,47.5,47.2,32.5,45.1,47.4,47.7,31036636,5835782
12/22/2021,Ages_65-74_yrs,32885978,13.6,13.6,28791301,95,90.3,13.9,13.9,57,23.8,14.2,12.6,16414837,1542906
12/22/2021,Ages_12-17_yrs,15988808,6.6,6.6,13667744,63.2,54,6.6,6.6,2.8,0.5,6.7,2.5,376624,311952
12/22/2021,Ages_50-64_yrs,56894837,23.6,23.6,50107330,89.4,78.7,24.2,24.2,38.6,28,24.7,31.3,19324667,3835964
12/22/2021,Ages_40-49_yrs,33570606,13.9,13.9,29250023,82.3,71.7,14.1,14.1,29.3,12.4,14.4,16.2,8556841,1985758
12/21/2021,Ages_5-11_yrs,6621937,2.7,2.7,4110698,23,14.3,2,2,0,0,0,0,0,0
12/21/2021,Ages_<5yrs,11735,0,0,3070,0.1,0,0,0,0,0,0,0,0,0
12/21/2021,Race_eth_unknown,62269957,34.9,25.9,46856069,,,29.3,22.7,16.2,12.4,29.5,11.9,7477758,1303624
12/21/2021,Ages_18-24_yrs,21722383,9,9,18119402,71,59.2,8.8,8.8,13.5,3.6,8.9,8,2450057,983499
12/21/2021,Ages_16-17_yrs,5624306,2.3,2.3,4877631,67,58.1,2.4,2.4,6,0.4,2.4,2.1,293787,256908
12/21/2021,Age_unknown,24940,0,0,5862,,,0,0,0,0,0,0,0,0
12/21/2021,Race_eth_NHWhite,100449108,56.2,41.7,91362949,50.9,46.3,57.1,44.2,44.8,66.4,57.2,60.8,40112480,6670327
12/21/2021,Ages_12-15_yrs,10336974,4.3,4.3,8771991,61.1,51.9,4.2,4.2,0.4,0.1,4.3,0.1,34284,8549
12/21/2021,Sex_Female,124785757,52.3,51.8,107744195,74,63.9,52.5,52.1,35.2,55,52.6,52.5,37257094,6434378
12/21/2021,Ages_50-64_yrs,56819900,23.6,23.6,50078108,89.3,78.7,24.2,24.2,37.9,28,24.7,31.7,18991409,3886959
12/21/2021,Ages_<12yrs,6638774,2.8,2.8,4115083,13.7,8.5,2,2,0,0,0,0,0,0
12/21/2021,Race_eth_NHMult_Oth,10694680,6,4.4,9493744,95,95,5.9,4.6,39.1,6,5.9,5.6,3607635,617017
12/21/2021,Ages_40-49_yrs,33522060,13.9,13.9,29228358,82.2,71.7,14.1,14.1,28.7,12.3,14.4,16.3,8379515,1994728
12/21/2021,Ages_65-74_yrs,32856774,13.6,13.6,28781013,95,90.3,13.9,13.9,56.6,24,14.2,12.9,16277191,1584202
12/21/2021,Ages_75+_yrs,22335438,9.3,9.3,19419070,95,84.8,9.4,9.4,61.2,17.5,9.6,8.2,11882950,1002539
12/21/2021,Race_eth_NHAsian,11751214,6.6,4.9,10792439,61.9,56.8,6.7,5.2,43.9,7.6,6.7,9.7,4567964,1064084
12/21/2021,Sex_unknown,2173482,0.9,0.9,1501604,,,0.7,0.7,8.5,0.2,0.7,0.2,127322,25682
12/21/2021,Ages_25-39_yrs,50991929,21.2,21.2,43367523,74.6,63.4,21,21,22,14.1,21.4,20.8,9544471,2553961
12/21/2021,Race_eth_NHAIAN,1615377,0.9,0.7,1341042,66.3,55.1,0.8,0.6,31.1,0.7,0.8,0.6,405985,62837
12/21/2021,Ages_12-17_yrs,15961280,6.6,6.6,13649622,63.1,53.9,6.6,6.6,2.4,0.5,6.7,2.2,328071,265457
12/21/2021,Race_eth_NHBlack,17902907,10,7.4,15650532,43.4,38,9.8,7.6,28.8,7.4,9.9,8.2,4447107,900735
12/21/2021,Age_known,240848538,99.9,99.9,206758179,,,99.9,99.9,33.5,99.9,99.9,99.9,67853664,12271345
12/21/2021,Sex_known,238699996,99.9,99.1,205262437,,,99.9,99.3,33.7,99.9,99.9,99.9,67726342,12245663
12/21/2021,Race_eth_Hispanic,35630929,19.9,14.8,30764266,55.9,48.3,19.2,14.9,23.6,11.8,19.2,14.8,7105627,1625584
12/21/2021,US,240873478,,100,206764041,72.6,62.3,,100,33.5,,100,,67853664,12271345
12/21/2021,Race_eth_known,178603488,99.9,74.1,159907890,,,99.9,77.3,38.6,99.9,99.9,99.9,60375906,10967721
12/21/2021,Race_eth_NHNHOPI,559273,0.3,0.2,502918,60.2,54.2,0.3,0.2,26.3,0.2,0.3,0.2,129108,27137
12/21/2021,Sex_Male,113914239,47.7,47.3,97518242,69.7,59.7,47.5,47.2,31.9,45,47.4,47.5,30469248,5811285
12/20/2021,Ages_25-39_yrs,50891848,21.2,21.2,43325989,74.4,63.4,21,21,21.5,14,21.4,20.7,9293684,2523328
12/20/2021,Race_eth_Hispanic,35547874,19.9,14.8,30717160,55.8,48.2,19.2,14.9,23,11.7,19.2,14.7,6935461,1601541
12/20/2021,Race_eth_NHAsian,11720000,6.6,4.9,10776587,61.7,56.7,6.7,5.2,43,7.5,6.7,9.7,4468976,1054018
12/20/2021,Race_eth_known,178247257,99.9,74.1,159708115,,,99.9,77.3,37.9,99.9,99.9,99.9,59269728,10882446
12/20/2021,Ages_65-74_yrs,32825178,13.7,13.7,28769958,95,90.2,13.9,13.9,56,24.2,14.2,13.2,16122307,1612065
12/20/2021,Ages_40-49_yrs,33471543,13.9,13.9,29206094,82.1,71.6,14.1,14.1,28,12.3,14.4,16.3,8191923,1987497
12/20/2021,Race_eth_unknown,62158857,34.9,25.9,46814788,,,29.3,22.7,15.9,12.4,29.5,12,7348686,1302330
12/20/2021,Race_eth_NHWhite,100273667,56.3,41.7,91267499,50.8,46.2,57.1,44.2,44.1,66.6,57.2,61,39447980,6642405
12/20/2021,Age_known,240381264,99.9,99.9,206517127,,,99.9,99.9,32.9,99.9,99.9,99.9,66618414,12184776
12/20/2021,Race_eth_NHBlack,17860431,10,7.4,15626278,43.3,37.9,9.8,7.6,28.2,7.3,9.9,8.1,4347736,886356
12/20/2021,Ages_<12yrs,6539531,2.7,2.7,4025459,13.5,8.3,1.9,1.9,0,0,0,0,0,0
12/20/2021,Sex_Female,124558251,52.3,51.8,107622714,73.9,63.9,52.5,52.1,34.7,55.1,52.6,52.7,36629316,6410513
12/20/2021,Ages_16-17_yrs,5613382,2.3,2.3,4871992,66.9,58.1,2.4,2.4,5.1,0.4,2.4,1.8,249644,213687
12/20/2021,Ages_50-64_yrs,56740345,23.6,23.6,50047578,89.1,78.6,24.2,24.2,37.2,28,24.7,32,18628174,3903440
12/20/2021,Ages_12-17_yrs,15933805,6.6,6.6,13632071,63,53.9,6.6,6.6,2.1,0.4,6.7,1.8,282688,221505
12/20/2021,Race_eth_NHNHOPI,558105,0.3,0.2,502077,60.1,54.1,0.3,0.2,25.7,0.2,0.3,0.2,126398,26951
12/20/2021,US,240406146,,100,206522985,72.4,62.2,,100,32.9,,100,,66618414,12184776
12/20/2021,Sex_unknown,2169469,0.9,0.9,1500729,,,0.7,0.7,8.4,0.2,0.7,0.2,124964,25909
12/20/2021,Sex_Male,113678426,47.7,47.3,97399542,69.5,59.6,47.5,47.2,31.3,44.9,47.4,47.3,29864134,5748354
12/20/2021,Ages_75+_yrs,22316709,9.3,9.3,19412240,95,84.7,9.4,9.4,60.7,17.7,9.6,8.4,11783553,1027825
12/20/2021,Race_eth_NHAIAN,1611682,0.9,0.7,1338439,66.2,55,0.8,0.6,30.6,0.7,0.8,0.6,399291,63653
12/20/2021,Sex_known,238236677,99.9,99.1,205022256,,,99.9,99.3,33.1,99.9,99.9,99.9,66493450,12158867
12/20/2021,Ages_5-11_yrs,6522815,2.7,2.7,4021088,22.7,14,1.9,1.9,0,0,0,0,0,0
12/20/2021,Ages_12-15_yrs,10320423,4.3,4.3,8760079,61,51.8,4.2,4.2,0.4,0,4.3,0.1,33044,7818
12/20/2021,Ages_18-24_yrs,21662305,9,9,18097738,70.8,59.2,8.8,8.8,12.8,3.5,8.9,7.5,2316085,909116
12/20/2021,Race_eth_NHMult_Oth,10675498,6,4.4,9480075,95,95,5.9,4.6,38.5,6,5.9,5.6,3543886,607522
12/20/2021,Age_unknown,24882,0,0,5858,,,0,0,0,0,0,0,0,0
12/20/2021,Ages_<5yrs,11630,0,0,3058,0.1,0,0,0,0,0,0,0,0,0
12/19/2021,Race_eth_NHBlack,17822459,10,7.4,15604247,43.2,37.9,9.8,7.6,27.6,7.3,9.9,8.1,4259846,883945
12/19/2021,Ages_50-64_yrs,56664728,23.6,23.6,50018338,89,78.6,24.2,24.2,36.6,27.9,24.7,32.4,18288359,3947693
12/19/2021,Ages_40-49_yrs,33423974,13.9,13.9,29185210,81.9,71.6,14.1,14.1,27.5,12.2,14.4,16.3,8015188,1987616
12/19/2021,Ages_12-17_yrs,15907900,6.6,6.6,13615427,62.9,53.8,6.6,6.6,1.8,0.4,6.7,1.5,241556,181553
12/19/2021,Sex_Male,113456533,47.7,47.3,97288958,69.4,59.5,47.5,47.2,30.8,44.9,47.4,47.2,29308326,5734136
12/19/2021,Sex_unknown,2165902,0.9,0.9,1499948,,,0.7,0.7,8.2,0.2,0.7,0.2,122846,26301
12/19/2021,Race_eth_NHMult_Oth,10656773,6,4.4,9466628,95,95,5.9,4.6,37.8,6,5.9,5.5,3482501,601043
12/19/2021,Sex_Female,124341486,52.3,51.8,107508791,73.8,63.8,52.5,52.1,34.1,55.1,52.6,52.8,36037368,6423461
12/19/2021,Ages_18-24_yrs,21604809,9,9,18077227,70.6,59.1,8.8,8.8,12.1,3.3,8.9,6.9,2190087,839553
12/19/2021,Race_eth_NHWhite,100106324,56.3,41.7,91177220,50.7,46.2,57.2,44.2,43.4,66.7,57.2,61.2,38821938,6651538
12/19/2021,Ages_25-39_yrs,50795986,21.2,21.2,43286930,74.3,63.3,21,21,20.9,13.8,21.4,20.5,9057726,2503022
12/19/2021,Age_unknown,24837,0,0,5853,,,0,0,0,0,0,0,0,0
12/19/2021,Race_eth_NHNHOPI,557046,0.3,0.2,501382,60,54,0.3,0.2,25.2,0.2,0.3,0.2,123847,26686
12/19/2021,Ages_<12yrs,6446427,2.7,2.7,3942737,13.3,8.1,1.9,1.9,0,0,0,0,0,0
12/19/2021,Race_eth_NHAsian,11690033,6.6,4.9,10760843,61.5,56.6,6.7,5.2,42.1,7.5,6.7,9.6,4372706,1047060
12/19/2021,US,239963921,,100,206297697,72.3,62.1,,100,32.4,,100,,65468540,12183898
12/19/2021,Race_eth_known,177910820,99.9,74.1,159520383,,,99.9,77.3,37.3,99.9,99.9,99.9,58236963,10873692
12/19/2021,Race_eth_NHAIAN,1608421,0.9,0.7,1336274,66,54.9,0.8,0.6,30.2,0.7,0.8,0.6,393709,64425
12/19/2021,Ages_16-17_yrs,5603195,2.3,2.3,4866525,66.8,58,2.4,2.4,4.3,0.3,2.4,1.4,209683,174493
12/19/2021,Ages_5-11_yrs,6429826,2.7,2.7,3938377,22.4,13.7,1.9,1.9,0,0,0,0,0,0
12/19/2021,Age_known,239939084,99.9,99.9,206291844,,,99.9,99.9,32.4,99.9,99.9,99.9,65468540,12183898
12/19/2021,Sex_known,237798019,99.9,99.1,204797749,,,99.9,99.3,32.5,99.9,99.9,99.9,65345694,12157597
12/19/2021,Ages_65-74_yrs,32795497,13.7,13.7,28759706,95,90.2,13.9,13.9,55.6,24.4,14.2,13.6,15980008,1657509
12/19/2021,Race_eth_Hispanic,35469764,19.9,14.8,30673789,55.6,48.1,19.2,14.9,22.6,11.6,19.2,14.7,6782416,1598995
12/19/2021,Ages_<5yrs,11533,0,0,3051,0.1,0,0,0,0,0,0,0,0,0
12/19/2021,Ages_75+_yrs,22299763,9.3,9.3,19406269,95,84.7,9.4,9.4,60.3,17.9,9.6,8.8,11695616,1066952
12/19/2021,Race_eth_unknown,62053069,34.9,25.9,46777232,,,29.3,22.7,15.7,12.4,29.5,12,7231577,1310206
12/19/2021,Ages_12-15_yrs,10304705,4.3,4.3,8748902,60.9,51.7,4.2,4.2,0.4,0,4.3,0.1,31873,7060
12/18/2021,Age_known,239768802,99.9,99.9,206210234,,,99.9,99.9,32.2,99.9,99.9,99.9,65084933,12898894
12/18/2021,Race_eth_NHAsian,11674397,6.6,4.9,10753588,61.5,56.6,6.7,5.2,41.7,7.5,6.7,9.5,4331180,1092090
12/18/2021,Ages_50-64_yrs,56634907,23.6,23.6,50008232,89,78.6,24.3,24.3,36.3,27.9,24.7,32.6,18174440,4209762
12/18/2021,Sex_known,237628290,99.9,99.1,204716272,,,99.9,99.3,32.4,99.9,99.9,99.9,64962558,12871171
12/18/2021,Sex_Male,113371160,47.7,47.3,97248458,69.4,59.5,47.5,47.2,30.6,44.8,47.4,47.1,29125597,6068047
12/18/2021,Ages_<12yrs,6412261,2.7,2.7,3912567,13.2,8.1,1.9,1.9,0,0,0,0,0,0
12/18/2021,Race_eth_NHNHOPI,556741,0.3,0.2,501175,60,54,0.3,0.2,25.1,0.2,0.3,0.2,123065,28216
12/18/2021,Race_eth_unknown,62014048,34.9,25.9,46765648,,,29.3,22.7,15.6,12.4,29.5,12.1,7195461,1389955
12/18/2021,Ages_16-17_yrs,5599060,2.3,2.3,4864332,66.7,58,2.4,2.4,4,0.3,2.4,1.2,193464,158973
12/18/2021,Race_eth_NHAIAN,1607553,0.9,0.7,1335597,66,54.8,0.8,0.6,30.1,0.7,0.8,0.6,392234,68753
12/18/2021,Ages_<5yrs,11492,0,0,3048,0.1,0,0,0,0,0,0,0,0,0
12/18/2021,Ages_12-17_yrs,15898339,6.6,6.6,13608707,62.8,53.8,6.6,6.6,1.7,0.3,6.7,1.3,224950,166014
12/18/2021,Ages_65-74_yrs,32786299,13.7,13.7,28757069,95,90.2,13.9,13.9,55.5,24.5,14.2,14,15946560,1803969
12/18/2021,US,239793630,,100,206216087,72.2,62.1,,100,32.2,,100,,65084933,12898894
12/18/2021,Sex_Female,124257130,52.3,51.8,107467814,73.7,63.8,52.5,52.1,34,55.2,52.6,52.9,35836961,6803124
12/18/2021,Ages_12-15_yrs,10299279,4.3,4.3,8744375,60.9,51.7,4.2,4.2,0.4,0,4.3,0.1,31486,7041
12/18/2021,Race_eth_Hispanic,35438728,19.9,14.8,30657438,55.6,48.1,19.2,14.9,22.4,11.6,19.2,14.6,6727232,1683811
12/18/2021,Age_unknown,24828,0,0,5853,,,0,0,0,0,0,0,0,0
12/18/2021,Ages_18-24_yrs,21582687,9,9,18069458,70.6,59.1,8.8,8.8,11.9,3.3,8.9,6.5,2144516,844222
12/18/2021,Ages_40-49_yrs,33403980,13.9,13.9,29177256,81.9,71.5,14.1,14.1,27.2,12.2,14.4,16.2,7949857,2093372
12/18/2021,Sex_unknown,2165340,0.9,0.9,1499815,,,0.7,0.7,8.2,0.2,0.7,0.2,122375,27723
12/18/2021,Race_eth_known,177779550,99.9,74.1,159450357,,,99.9,77.3,37.1,99.9,99.9,99.9,57889472,11508939
12/18/2021,Ages_75+_yrs,22295031,9.3,9.3,19404933,95,84.7,9.4,9.4,60.2,17.9,9.6,9,11677627,1165861
12/18/2021,Race_eth_NHMult_Oth,10650747,6,4.4,9461947,95,95,5.9,4.6,37.6,6,5.9,5.5,3463111,634768
12/18/2021,Race_eth_NHWhite,100042171,56.3,41.7,91144159,50.7,46.2,57.2,44.2,43.2,66.7,57.2,61.4,38618673,7062705
12/18/2021,Ages_5-11_yrs,6395707,2.7,2.7,3908211,22.2,13.6,1.9,1.9,0,0,0,0,0,0
12/18/2021,Ages_25-39_yrs,50755298,21.2,21.2,43272012,74.2,63.3,21,21,20.7,13.8,21.4,20.3,8966983,2615694
12/18/2021,Race_eth_NHBlack,17809213,10,7.4,15596453,43.2,37.8,9.8,7.6,27.5,7.3,9.9,8.2,4233977,938596
12/17/2021,Race_eth_NHMult_Oth,10638372,6,4.4,9452094,95,95,5.9,4.6,37.3,6,5.9,5.5,3428335,617629
12/17/2021,Ages_40-49_yrs,33373733,13.9,13.9,29164420,81.8,71.5,14.2,14.2,26.9,12.2,14.4,16.3,7836698,2049092
12/17/2021,Sex_Female,124115124,52.3,51.8,107386996,73.6,63.7,52.5,52.1,33.6,55.2,52.6,52.9,35493728,6658979
12/17/2021,Age_known,239480103,99.9,99.9,206048182,,,99.9,99.9,31.9,99.9,99.9,99.9,64425075,12608475
12/17/2021,Race_eth_known,177555388,99.9,74.1,159313052,,,99.9,77.3,36.7,99.9,99.9,99.9,57295343,11250165
12/17/2021,Age_unknown,24808,0,0,5852,,,0,0,0,0,0,0,0,0
12/17/2021,Ages_12-17_yrs,15880648,6.6,6.6,13596020,62.8,53.7,6.6,6.6,1.4,0.3,6.7,1.1,196893,138550
12/17/2021,Race_eth_NHBlack,17784975,10,7.4,15582571,43.2,37.8,9.8,7.6,27.2,7.3,9.9,8.1,4186830,915662
12/17/2021,Ages_<5yrs,11435,0,0,3040,0.1,0,0,0,0,0,0,0,0,0
12/17/2021,Race_eth_unknown,61949491,34.9,25.9,46740900,,,29.3,22.7,15.5,12.4,29.5,12.1,7129732,1358310
12/17/2021,Race_eth_NHAsian,11648204,6.6,4.9,10736548,61.3,56.5,6.7,5.2,41,7.4,6.7,9.4,4261175,1060472
12/17/2021,Ages_75+_yrs,22286955,9.3,9.3,19402582,95,84.7,9.4,9.4,60,18.1,9.6,9.2,11643441,1154774
12/17/2021,Race_eth_NHWhite,99939388,56.3,41.7,91081471,50.6,46.2,57.2,44.2,42.9,66.8,57.2,61.5,38279716,6923392
12/17/2021,Ages_5-11_yrs,6309869,2.6,2.6,3829176,22,13.3,1.9,1.9,0,0,0,0,0,0
12/17/2021,Ages_65-74_yrs,32771219,13.7,13.7,28752406,95,90.2,14,14,55.2,24.7,14.2,14.1,15883612,1782259
12/17/2021,Sex_unknown,2163759,0.9,0.9,1499422,,,0.7,0.7,8.1,0.2,0.7,0.2,121261,27007
12/17/2021,Ages_16-17_yrs,5592707,2.3,2.3,4860637,66.7,57.9,2.4,2.4,3.4,0.3,2.4,1,166118,132015
12/17/2021,Ages_18-24_yrs,21553997,9,9,18058559,70.5,59,8.8,8.8,11.5,3.2,8.9,6.4,2079446,800965
12/17/2021,Sex_known,237341152,99.9,99.1,204554612,,,99.9,99.3,32,99.9,99.9,99.9,64303814,12581468
12/17/2021,Sex_Male,113226028,47.7,47.3,97167616,69.3,59.4,47.5,47.2,30.3,44.8,47.4,47.1,28810086,5922489
12/17/2021,Race_eth_NHAIAN,1606086,0.9,0.7,1334728,66,54.8,0.8,0.6,29.9,0.7,0.8,0.6,389497,67657
12/17/2021,Race_eth_Hispanic,35382416,19.9,14.8,30625029,55.5,48,19.2,14.9,22.1,11.6,19.2,14.6,6628451,1638088
12/17/2021,Ages_25-39_yrs,50699602,21.2,21.2,43249711,74.1,63.2,21,21,20.4,13.7,21.4,20.2,8819721,2552432
12/17/2021,Ages_50-64_yrs,56587594,23.6,23.6,49990964,88.9,78.5,24.3,24.3,35.9,27.9,24.7,32.8,17965264,4130403
12/17/2021,Ages_<12yrs,6326355,2.6,2.6,3833520,13,7.9,1.9,1.9,0,0,0,0,0,0
12/17/2021,US,239504911,,100,206054034,72.1,62.1,,100,31.9,,100,,64425075,12608475
12/17/2021,Race_eth_NHNHOPI,555947,0.3,0.2,500611,59.9,53.9,0.3,0.2,24.8,0.2,0.3,0.2,121339,27265
12/17/2021,Ages_12-15_yrs,10287941,4.3,4.3,8735383,60.8,51.6,4.2,4.2,0.4,0,4.3,0.1,30775,6535
12/16/2021,Race_eth_Hispanic,35304764,19.9,14.8,30579558,55.4,48,19.2,14.9,21.5,11.5,19.2,14.7,6466478,1589444
12/16/2021,Ages_16-17_yrs,5584535,2.3,2.3,4855820,66.6,57.9,2.4,2.4,2.8,0.2,2.4,0.8,133634,100408
12/16/2021,Sex_Male,113013332,47.7,47.3,97045763,69.1,59.4,47.5,47.2,29.7,44.8,47.4,47,28239077,5681454
12/16/2021,Ages_40-49_yrs,33325050,13.9,13.9,29141505,81.7,71.4,14.2,14.2,26.2,12.1,14.4,16.4,7633555,1980605
12/16/2021,Ages_25-39_yrs,50608386,21.2,21.2,43209025,74,63.2,21,21,19.8,13.5,21.4,20.2,8562701,2448846
12/16/2021,Ages_5-11_yrs,6206346,2.6,2.6,3726686,21.6,13,1.8,1.8,0,0,0,0,0,0
12/16/2021,Sex_Female,123899636,52.3,51.8,107259118,73.5,63.6,52.5,52.1,33.1,55.2,52.6,53,34842772,6394634
12/16/2021,Race_eth_unknown,61845753,34.9,25.9,46698193,,,29.4,22.7,15.2,12.4,29.5,12,6995949,1296772
12/16/2021,Sex_known,236912968,99.9,99.1,204304881,,,99.9,99.3,31.5,99.9,99.9,99.9,63081849,12076088
12/16/2021,Ages_50-64_yrs,56510844,23.6,23.6,49958961,88.8,78.5,24.3,24.3,35.2,27.8,24.7,33,17573330,3994684
12/16/2021,US,239071914,,100,205803344,72,62,,100,31.3,,100,,63199977,12101152
12/16/2021,Race_eth_NHAsian,11615712,6.6,4.9,10714969,61.1,56.4,6.7,5.2,40.1,7.4,6.7,9.5,4155332,1026603
12/16/2021,Race_eth_NHAIAN,1602627,0.9,0.7,1332412,65.8,54.7,0.8,0.6,29.5,0.7,0.8,0.6,383363,64353
12/16/2021,Ages_12-17_yrs,15856720,6.6,6.6,13578352,62.7,53.7,6.6,6.6,1.2,0.3,6.7,0.9,163450,106483
12/16/2021,Age_unknown,24766,0,0,5847,,,0,0,0,0,0,0,0,0
12/16/2021,Race_eth_NHWhite,99778209,56.3,41.7,90980349,50.6,46.1,57.2,44.2,42.1,66.9,57.2,61.4,37616164,6629193
12/16/2021,Ages_18-24_yrs,21510491,9,9,18040154,70.3,59,8.8,8.8,11,3.1,8.9,6.1,1982366,743033
12/16/2021,Race_eth_NHBlack,17749250,10,7.4,15560543,43.1,37.8,9.8,7.6,26.6,7.3,9.9,8.1,4098670,877996
12/16/2021,Ages_65-74_yrs,32742621,13.7,13.7,28741872,95,90.1,14,14,54.7,24.9,14.2,14.2,15733385,1715823
12/16/2021,Age_known,239047148,99.9,99.9,205797497,,,99.9,99.9,31.3,99.9,99.9,99.9,63199977,12101152
12/16/2021,Ages_<5yrs,11359,0,0,3026,0.1,0,0,0,0,0,0,0,0,0
12/16/2021,Race_eth_NHMult_Oth,10620636,6,4.4,9437337,95,95,5.9,4.6,36.6,6,5.9,5.5,3365302,590675
12/16/2021,Ages_<12yrs,6222741,2.6,2.6,3731013,12.8,7.7,1.8,1.8,0,0,0,0,0,0
12/16/2021,Race_eth_known,177226129,99.9,74.1,159105070,,,99.9,77.3,36,99.9,99.9,99.9,56204028,10804380
12/16/2021,Ages_12-15_yrs,10272185,4.3,4.3,8722532,60.7,51.6,4.2,4.2,0.3,0,4.3,0.1,29816,6075
12/16/2021,Race_eth_NHNHOPI,554931,0.3,0.2,499902,59.8,53.8,0.3,0.2,24.2,0.2,0.3,0.2,118719,26116
12/16/2021,Ages_75+_yrs,22270295,9.3,9.3,19396615,95,84.7,9.4,9.4,59.6,18.3,9.6,9.2,11551190,1111678
12/16/2021,Sex_unknown,2158946,0.9,0.9,1498463,,,0.7,0.7,7.9,0.2,0.7,0.2,118128,25064
12/15/2021,Ages_65-74_yrs,32713665,13.7,13.7,28731897,95,90.1,14,14,54.2,25.1,14.2,14.3,15578813,1773535
12/15/2021,US,238681784,,100,205634384,71.9,61.9,,100,30.7,,100,,62086969,12430050
12/15/2021,Ages_<12yrs,6134536,2.6,2.6,3680303,12.7,7.6,1.8,1.8,0,0,0,0,0,0
12/15/2021,Race_eth_known,176927915,99.9,74.1,158966015,,,99.9,77.3,35.4,99.9,99.9,99.9,55211252,11092313
12/15/2021,Race_eth_NHBlack,17715435,10,7.4,15544339,43,37.7,9.8,7.6,26.1,7.3,9.9,8.1,4014567,896065
12/15/2021,Ages_12-15_yrs,10259727,4.3,4.3,8716401,60.7,51.5,4.2,4.2,0.3,0,4.3,0,29206,6003
12/15/2021,Race_eth_NHWhite,99629985,56.3,41.7,90909565,50.5,46.1,57.2,44.2,41.5,67,57.2,61.5,37001323,6819607
12/15/2021,Ages_5-11_yrs,6118272,2.6,2.6,3675986,21.3,12.8,1.8,1.8,0,0,0,0,0,0
12/15/2021,Ages_40-49_yrs,33281997,13.9,13.9,29123600,81.6,71.4,14.2,14.2,25.6,12,14.4,16.5,7459896,2051745
12/15/2021,Ages_<5yrs,11249,0,0,3017,0.1,0,0,0,0,0,0,0,0,0
12/15/2021,Sex_known,236526724,99.9,99.1,204136742,,,99.9,99.3,30.9,99.9,99.9,99.9,61971572,12404410
12/15/2021,Race_eth_NHAIAN,1599338,0.9,0.7,1330565,65.7,54.6,0.8,0.6,29,0.7,0.8,0.6,377341,66156
12/15/2021,Race_eth_unknown,61753837,34.9,25.9,46668288,,,29.4,22.7,14.9,12.5,29.5,12.1,6875717,1337737
12/15/2021,Ages_25-39_yrs,50525978,21.2,21.2,43176018,73.9,63.1,21,21,19.3,13.4,21.4,20.1,8337164,2497745
12/15/2021,Race_eth_NHMult_Oth,10605034,6,4.4,9428101,95,95,5.9,4.6,36,6,5.9,5.5,3310541,606716
12/15/2021,Sex_Male,112820310,47.7,47.3,96962715,69,59.3,47.5,47.2,29.1,44.7,47.4,46.7,27708478,5794543
12/15/2021,Sex_Female,123706414,52.3,51.8,107174027,73.4,63.6,52.5,52.1,32.5,55.3,52.6,53.3,34263094,6609867
12/15/2021,Race_eth_NHAsian,11588867,6.6,4.9,10704441,61,56.4,6.7,5.2,39.2,7.4,6.7,9.4,4064959,1044998
12/15/2021,Race_eth_Hispanic,35235375,19.9,14.8,30549588,55.3,47.9,19.2,14.9,21.1,11.5,19.2,14.7,6326331,1632327
12/15/2021,Age_known,238657059,99.9,99.9,205628543,,,99.9,99.9,30.7,99.9,99.9,99.9,62086969,12430050
12/15/2021,Ages_18-24_yrs,21469304,9,9,18024837,70.2,58.9,8.8,8.8,10.5,3.1,8.9,5.8,1894943,719828
12/15/2021,Race_eth_NHNHOPI,553881,0.3,0.2,499416,59.6,53.8,0.3,0.2,23.7,0.2,0.3,0.2,116190,26444
12/15/2021,Ages_75+_yrs,22252090,9.3,9.3,19390032,95,84.7,9.4,9.4,59,18.4,9.6,9.2,11449713,1148883
12/15/2021,Ages_16-17_yrs,5577846,2.3,2.3,4852796,66.5,57.8,2.4,2.4,2.3,0.2,2.4,0.6,112165,79969
12/15/2021,Ages_12-17_yrs,15837573,6.6,6.6,13569197,62.6,53.6,6.6,6.6,1,0.2,6.7,0.7,141371,85972
12/15/2021,Sex_unknown,2155060,0.9,0.9,1497642,,,0.7,0.7,7.8,0.2,0.7,0.2,115397,25640
12/15/2021,Age_unknown,24725,0,0,5841,,,0,0,0,0,0,0,0,0
12/15/2021,Ages_50-64_yrs,56441916,23.6,23.6,49932659,88.7,78.4,24.3,24.3,34.5,27.7,24.7,33.4,17225069,4152342
12/14/2021,Ages_65-74_yrs,32685363,13.7,13.7,28721192,95,90.1,14,14,53.7,25.3,14.2,14.6,15426343,1847122
